account_id,timestamp,amount_inr,channel,counterparty_id,direction,tx_location_lat,tx_location_lon,tx_location_city,tx_location_state,tx_location_country
ACC00233,2026-06-10T04:09:28.630834,6500.29,WALLET,MER0033,DEBIT,,,,,
ACC00233,2026-08-24T04:49:02.916089,6601.91,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00233,2026-06-18T11:15:45.316342,2809.9,UPI_ECOM,MER0028,DEBIT,,,,,
ACC00233,2026-06-16T12:02:04.492818,8638.88,UPI_ECOM,MER0001,DEBIT,,,,,
ACC00233,2026-06-24T23:27:28.217169,2455.39,WALLET,MER0009,DEBIT,,,,,
ACC00233,2026-07-19T19:57:13.114849,399.05,UPI_ECOM,MER0019,DEBIT,,,,,
ACC00233,2026-07-07T01:19:58.362920,2546.51,WALLET,MER0025,DEBIT,,,,,
ACC00233,2026-06-07T20:52:46.513199,355.65,CARD_ECOM,MER0035,DEBIT,,,,,
ACC00234,2026-06-29T03:34:49.523440,5957.97,WALLET,MER0014,DEBIT,,,,,
ACC00234,2026-06-10T05:53:55.373265,8189.19,CARD_ECOM,MER0028,DEBIT,,,,,
ACC00234,2026-06-30T16:47:50.116022,2737.36,CARD_ECOM,MER0010,DEBIT,,,,,
ACC00234,2026-08-14T03:37:31.126551,2365.78,WALLET,MER0002,DEBIT,,,,,
ACC00234,2026-07-22T17:54:02.194148,3365.98,UPI_ECOM,MER0038,DEBIT,,,,,
ACC00234,2026-07-16T00:33:58.418214,8407.84,UPI_ECOM,MER0029,DEBIT,,,,,
ACC00235,2026-06-15T02:58:27.424197,6134.72,WALLET,MER0029,DEBIT,,,,,
ACC00235,2026-08-28T02:03:40.678617,1642.72,WALLET,MER0014,DEBIT,,,,,
ACC00235,2026-07-18T03:48:46.057835,5965.77,CARD_POS,MER0004,DEBIT,,,,,
ACC00235,2026-06-21T13:45:01.737084,4687.96,CARD_POS,MER0024,DEBIT,,,,,
ACC00235,2026-06-10T22:18:43.934549,2396.65,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00235,2026-08-29T17:06:04.822177,424.44,CARD_ECOM,MER0029,DEBIT,,,,,
ACC00235,2026-06-30T13:46:52.533256,4764.15,UPI_ECOM,MER0020,DEBIT,,,,,
ACC00235,2026-08-30T23:23:16.846791,2816.7,CARD_ECOM,MER0033,DEBIT,,,,,
ACC00236,2026-08-09T08:05:46.098877,1054.97,WALLET,MER0038,DEBIT,,,,,
ACC00236,2026-08-04T08:40:33.813919,8174.68,CARD_POS,MER0022,DEBIT,,,,,
ACC00236,2026-08-27T10:01:33.408995,5649.44,CARD_POS,MER0018,DEBIT,,,,,
ACC00236,2026-06-13T20:12:35.866593,8122.54,WALLET,MER0008,DEBIT,,,,,
ACC00236,2026-08-11T12:34:56.328215,6919.03,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00236,2026-06-08T21:10:50.402837,3906.89,CARD_POS,MER0013,DEBIT,,,,,
ACC00236,2026-08-06T03:11:11.903409,2951.37,CARD_POS,MER0037,DEBIT,,,,,
ACC00236,2026-06-26T19:44:34.625307,5178.38,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00236,2026-08-01T01:26:45.702039,2738.33,UPI_ECOM,MER0033,DEBIT,,,,,
ACC00237,2026-06-22T14:58:29.611701,795.42,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00237,2026-08-27T20:42:20.883713,7009.7,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00237,2026-07-06T22:57:58.409478,1476.87,CARD_ECOM,MER0019,DEBIT,,,,,
ACC00237,2026-08-20T02:19:11.522442,7044.57,CARD_ECOM,MER0012,DEBIT,,,,,
ACC00237,2026-07-22T23:59:29.319000,6445.87,CARD_ECOM,MER0013,DEBIT,,,,,
ACC00237,2026-06-16T04:28:46.850920,1902.42,CARD_ECOM,MER0015,DEBIT,,,,,
ACC00238,2026-06-15T20:52:25.198574,3835.79,WALLET,MER0017,DEBIT,,,,,
ACC00238,2026-06-27T01:49:19.829745,6791.52,WALLET,MER0022,DEBIT,,,,,
ACC00239,2026-08-08T22:31:40.469024,300.91,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00239,2026-08-29T22:11:53.023610,4516.74,UPI_ECOM,MER0031,DEBIT,,,,,
ACC00239,2026-06-19T05:16:57.520789,3774.93,CARD_ECOM,MER0001,DEBIT,,,,,
ACC00239,2026-08-28T00:02:47.179643,4992.52,WALLET,MER0015,DEBIT,,,,,
ACC00239,2026-07-29T00:14:14.639059,8631.63,WALLET,MER0012,DEBIT,,,,,
ACC00239,2026-08-06T21:34:02.673514,3666.05,UPI_ECOM,MER0017,DEBIT,,,,,
ACC00239,2026-08-29T17:16:55.088941,7454.19,WALLET,MER0025,DEBIT,,,,,
ACC00239,2026-07-15T07:58:12.372290,8837.95,WALLET,MER0005,DEBIT,,,,,
ACC00239,2026-07-31T17:44:32.476104,6742.69,CARD_ECOM,MER0020,DEBIT,,,,,
ACC00240,2026-06-21T01:23:53.135836,2802.91,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00240,2026-08-15T10:07:40.723899,4536.74,CARD_POS,MER0017,DEBIT,,,,,
ACC00240,2026-07-07T02:22:48.751898,4031.15,CARD_ECOM,MER0004,DEBIT,,,,,
ACC00240,2026-08-27T14:12:24.992505,2492.76,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00240,2026-08-19T01:20:14.628244,4159.27,CARD_POS,MER0017,DEBIT,,,,,
ACC00240,2026-06-04T09:26:14.056412,1775.96,WALLET,MER0036,DEBIT,,,,,
ACC00240,2026-08-09T06:39:50.443314,7308.68,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00240,2026-07-26T23:11:35.723251,7925.2,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00240,2026-08-12T12:04:17.195179,8060.47,CARD_POS,MER0035,DEBIT,,,,,
ACC00240,2026-07-29T19:14:09.820743,1165.39,WALLET,MER0006,DEBIT,,,,,
ACC00240,2026-07-27T14:25:37.201995,1694.0,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00241,2026-08-27T21:08:03.322194,2775.9,WALLET,MER0030,DEBIT,,,,,
ACC00241,2026-07-24T23:23:41.900355,6678.75,WALLET,MER0038,DEBIT,,,,,
ACC00241,2026-08-20T15:01:06.628912,3530.83,WALLET,MER0013,DEBIT,,,,,
ACC00241,2026-08-30T11:44:59.212152,7568.73,WALLET,MER0033,DEBIT,,,,,
ACC00241,2026-08-04T07:15:16.281207,2172.08,WALLET,MER0031,DEBIT,,,,,
ACC00241,2026-08-11T04:51:53.756204,5387.69,CARD_POS,MER0015,DEBIT,,,,,
ACC00242,2026-06-16T00:12:28.396144,7201.98,CARD_ECOM,MER0010,DEBIT,,,,,
ACC00242,2026-06-14T19:00:16.430147,4095.4,WALLET,MER0002,DEBIT,,,,,
ACC00242,2026-06-20T12:46:16.176084,5438.29,CARD_ECOM,MER0015,DEBIT,,,,,
ACC00242,2026-06-19T23:19:28.707886,4611.31,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00242,2026-07-04T15:58:15.309485,4322.89,CARD_POS,MER0001,DEBIT,,,,,
ACC00242,2026-08-04T08:51:55.329079,5179.87,WALLET,MER0006,DEBIT,,,,,
ACC00243,2026-06-05T06:26:23.767513,3322.33,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00243,2026-07-29T06:54:11.239479,6950.04,UPI_ECOM,MER0034,DEBIT,,,,,
ACC00244,2026-08-29T14:40:00.606729,5947.01,CARD_ECOM,MER0004,DEBIT,,,,,
ACC00244,2026-06-24T11:15:37.405698,7202.12,CARD_ECOM,MER0031,DEBIT,,,,,
ACC00244,2026-06-19T18:44:56.929058,471.83,CARD_ECOM,MER0014,DEBIT,,,,,
ACC00244,2026-07-21T00:05:16.646518,6466.22,WALLET,MER0003,DEBIT,,,,,
ACC00244,2026-06-13T08:29:29.689670,879.83,WALLET,MER0028,DEBIT,,,,,
ACC00244,2026-08-28T12:52:23.171156,7367.9,UPI_ECOM,MER0011,DEBIT,,,,,
ACC00244,2026-07-18T03:19:21.712346,2732.46,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00244,2026-08-01T13:54:56.605299,4689.13,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00244,2026-06-19T18:12:56.792004,7210.56,CARD_POS,MER0027,DEBIT,,,,,
ACC00244,2026-07-12T08:28:43.956781,5890.03,CARD_POS,MER0010,DEBIT,,,,,
ACC00244,2026-08-12T04:19:00.910569,8613.35,WALLET,MER0006,DEBIT,,,,,
ACC00244,2026-07-19T05:17:56.070055,5939.05,UPI_ECOM,MER0029,DEBIT,,,,,
ACC00245,2026-07-02T23:13:17.215792,8819.23,CARD_ECOM,MER0026,DEBIT,,,,,
ACC00245,2026-07-25T22:57:56.778585,887.06,CARD_ECOM,MER0007,DEBIT,,,,,
ACC00245,2026-06-07T17:29:46.932553,2698.05,CARD_ECOM,MER0020,DEBIT,,,,,
ACC00245,2026-08-19T19:24:12.577466,601.88,CARD_ECOM,MER0008,DEBIT,,,,,
ACC00246,2026-07-14T05:17:52.173324,6444.12,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00246,2026-07-21T14:32:37.953844,783.2,WALLET,MER0011,DEBIT,,,,,
ACC00246,2026-08-20T10:46:23.330885,4148.59,CARD_POS,MER0025,DEBIT,,,,,
ACC00246,2026-06-13T19:09:30.269629,2494.42,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00246,2026-06-20T16:32:18.891848,5039.88,UPI_ECOM,MER0018,DEBIT,,,,,
ACC00246,2026-08-11T06:48:39.736772,6039.93,WALLET,MER0024,DEBIT,,,,,
ACC00246,2026-08-27T08:06:39.774993,3451.54,CARD_POS,MER0033,DEBIT,,,,,
ACC00247,2026-08-23T04:58:02.311967,7056.15,CARD_POS,MER0023,DEBIT,,,,,
ACC00247,2026-06-05T06:21:20.060450,473.86,UPI_ECOM,MER0024,DEBIT,,,,,
ACC00248,2026-08-31T01:23:01.391339,6468.02,UPI_ECOM,MER0023,DEBIT,,,,,
ACC00248,2026-06-04T10:40:50.771412,5941.15,WALLET,MER0028,DEBIT,,,,,
ACC00248,2026-06-29T12:44:16.211368,2002.61,CARD_ECOM,MER0024,DEBIT,,,,,
ACC00248,2026-07-15T14:47:23.475031,8263.02,CARD_POS,MER0025,DEBIT,,,,,
ACC00248,2026-08-12T12:21:41.300609,2644.59,WALLET,MER0027,DEBIT,,,,,
ACC00248,2026-07-23T17:06:28.605280,3511.65,WALLET,MER0005,DEBIT,,,,,
ACC00248,2026-07-09T01:21:44.885230,1513.12,CARD_POS,MER0003,DEBIT,,,,,
ACC00248,2026-06-14T06:26:56.977222,523.77,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00248,2026-08-04T20:59:42.050790,539.13,UPI_ECOM,MER0016,DEBIT,,,,,
ACC00248,2026-08-14T05:27:01.165041,4226.62,CARD_ECOM,MER0005,DEBIT,,,,,
ACC00248,2026-07-17T04:16:30.346440,6784.53,CARD_ECOM,MER0003,DEBIT,,,,,
ACC00249,2026-07-05T17:23:28.095746,5864.79,WALLET,MER0010,DEBIT,,,,,
ACC00249,2026-07-18T09:54:47.254642,2842.11,WALLET,MER0017,DEBIT,,,,,
ACC00249,2026-07-07T16:27:42.999795,6759.57,UPI_ECOM,MER0029,DEBIT,,,,,
ACC00249,2026-08-01T09:28:09.805333,3814.43,UPI_ECOM,MER0019,DEBIT,,,,,
ACC00249,2026-07-11T20:01:14.211476,1038.86,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00250,2026-07-20T04:08:46.382004,825.24,CARD_ECOM,MER0015,DEBIT,,,,,
ACC00250,2026-08-15T17:57:43.642757,7152.54,CARD_ECOM,MER0025,DEBIT,,,,,
ACC00250,2026-08-01T01:16:35.126577,6196.37,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00250,2026-08-13T06:08:41.096849,7392.9,UPI_ECOM,MER0028,DEBIT,,,,,
ACC00250,2026-06-09T00:52:07.636627,8501.63,WALLET,MER0017,DEBIT,,,,,
ACC00251,2026-08-25T14:02:07.580083,3058.51,CARD_ECOM,MER0014,DEBIT,,,,,
ACC00251,2026-08-24T05:09:20.558548,963.34,WALLET,MER0037,DEBIT,,,,,
ACC00251,2026-07-04T06:12:42.975275,5395.95,CARD_POS,MER0009,DEBIT,,,,,
ACC00251,2026-08-08T20:17:47.852950,8217.35,CARD_ECOM,MER0035,DEBIT,,,,,
ACC00251,2026-08-22T22:14:25.187414,7568.67,CARD_POS,MER0021,DEBIT,,,,,
ACC00251,2026-08-05T18:53:56.975694,2792.2,CARD_POS,MER0003,DEBIT,,,,,
ACC00251,2026-06-26T17:32:18.116451,8203.92,WALLET,MER0034,DEBIT,,,,,
ACC00251,2026-06-22T12:36:54.015662,2847.29,CARD_ECOM,MER0012,DEBIT,,,,,
ACC00251,2026-06-02T16:16:36.161968,1349.81,WALLET,MER0033,DEBIT,,,,,
ACC00252,2026-08-22T18:02:32.829485,2549.58,UPI_ECOM,MER0008,DEBIT,,,,,
ACC00252,2026-07-10T15:08:29.252444,2826.84,CARD_ECOM,MER0022,DEBIT,,,,,
ACC00252,2026-07-01T00:11:39.938952,7195.96,CARD_ECOM,MER0016,DEBIT,,,,,
ACC00252,2026-08-07T17:26:57.060756,5920.23,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00252,2026-08-27T02:32:36.579013,1721.53,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00252,2026-07-27T20:10:39.855425,6644.4,UPI_ECOM,MER0026,DEBIT,,,,,
ACC00252,2026-07-13T14:08:13.720766,7140.73,CARD_ECOM,MER0004,DEBIT,,,,,
ACC00252,2026-08-06T07:12:24.113329,2478.1,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00252,2026-07-24T19:12:43.327510,8672.14,CARD_POS,MER0037,DEBIT,,,,,
ACC00252,2026-08-11T00:40:24.139655,4962.11,CARD_POS,MER0018,DEBIT,,,,,
ACC00253,2026-06-30T15:45:08.269549,3776.08,WALLET,MER0022,DEBIT,,,,,
ACC00253,2026-08-18T12:00:51.915852,5587.52,CARD_POS,MER0038,DEBIT,,,,,
ACC00253,2026-06-24T16:35:11.686344,1131.24,WALLET,MER0004,DEBIT,,,,,
ACC00253,2026-07-24T13:05:01.181594,2337.34,WALLET,MER0006,DEBIT,,,,,
ACC00253,2026-07-31T00:22:24.526623,5941.19,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00253,2026-06-07T03:16:16.453708,5252.93,CARD_POS,MER0018,DEBIT,,,,,
ACC00253,2026-06-27T09:41:53.522688,7035.49,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00253,2026-07-14T12:05:29.641991,5114.03,CARD_POS,MER0000,DEBIT,,,,,
ACC00253,2026-08-21T13:30:50.777874,2179.68,CARD_POS,MER0026,DEBIT,,,,,
ACC00254,2026-07-01T01:44:26.876121,6639.25,UPI_ECOM,MER0012,DEBIT,,,,,
ACC00254,2026-06-10T23:55:43.369413,1030.87,WALLET,MER0011,DEBIT,,,,,
ACC00254,2026-07-07T01:20:04.060870,3387.41,UPI_ECOM,MER0015,DEBIT,,,,,
ACC00254,2026-06-13T18:43:34.968929,532.43,WALLET,MER0035,DEBIT,,,,,
ACC00254,2026-08-21T19:06:14.165513,368.97,CARD_ECOM,MER0000,DEBIT,,,,,
ACC00254,2026-06-03T08:42:13.012443,6000.24,CARD_POS,MER0023,DEBIT,,,,,
ACC00254,2026-06-23T12:13:08.347051,5818.15,CARD_POS,MER0034,DEBIT,,,,,
ACC00255,2026-08-06T02:44:57.354961,1998.91,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00255,2026-08-24T15:02:37.961124,2484.53,WALLET,MER0026,DEBIT,,,,,
ACC00255,2026-08-05T11:04:05.790878,3601.43,CARD_POS,MER0026,DEBIT,,,,,
ACC00255,2026-07-21T15:26:48.919029,3498.79,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00255,2026-07-20T17:40:02.883661,4787.1,CARD_POS,MER0034,DEBIT,,,,,
ACC00255,2026-07-15T02:55:26.098033,8927.22,CARD_ECOM,MER0012,DEBIT,,,,,
ACC00255,2026-07-12T22:11:05.072220,6083.0,WALLET,MER0030,DEBIT,,,,,
ACC00256,2026-06-20T11:09:51.899012,5069.56,CARD_ECOM,MER0010,DEBIT,,,,,
ACC00256,2026-06-22T12:05:41.810604,5704.78,CARD_ECOM,MER0030,DEBIT,,,,,
ACC00257,2026-07-25T02:57:52.814861,8370.05,CARD_POS,MER0017,DEBIT,,,,,
ACC00257,2026-07-09T08:50:17.154505,8522.7,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00257,2026-07-23T00:20:57.001588,4358.82,UPI_ECOM,MER0012,DEBIT,,,,,
ACC00257,2026-06-19T12:31:13.125342,5229.78,CARD_ECOM,MER0008,DEBIT,,,,,
ACC00257,2026-08-25T07:32:21.554360,3732.29,WALLET,MER0001,DEBIT,,,,,
ACC00257,2026-07-17T11:19:09.629108,6123.41,WALLET,MER0016,DEBIT,,,,,
ACC00257,2026-06-03T12:19:47.942546,5788.45,WALLET,MER0007,DEBIT,,,,,
ACC00257,2026-08-21T19:52:55.000787,1935.4,CARD_POS,MER0023,DEBIT,,,,,
ACC00258,2026-08-17T23:03:08.131464,2312.2,UPI_ECOM,MER0005,DEBIT,,,,,
ACC00258,2026-06-07T18:55:03.581034,2328.23,UPI_ECOM,MER0013,DEBIT,,,,,
ACC00258,2026-07-11T23:23:51.733662,5546.84,WALLET,MER0037,DEBIT,,,,,
ACC00258,2026-06-12T23:29:34.103931,1587.16,UPI_ECOM,MER0030,DEBIT,,,,,
ACC00258,2026-06-30T22:16:15.266774,4649.06,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00258,2026-08-06T14:06:56.392545,1998.68,UPI_ECOM,MER0016,DEBIT,,,,,
ACC00258,2026-06-05T08:34:57.269459,6718.11,CARD_ECOM,MER0038,DEBIT,,,,,
ACC00258,2026-07-24T09:34:23.471590,2373.42,CARD_POS,MER0008,DEBIT,,,,,
ACC00259,2026-07-30T19:54:37.648956,8781.18,UPI_ECOM,MER0008,DEBIT,,,,,
ACC00259,2026-07-06T15:41:55.945649,7535.34,CARD_ECOM,MER0029,DEBIT,,,,,
ACC00259,2026-08-16T23:16:39.761557,3173.59,CARD_ECOM,MER0007,DEBIT,,,,,
